hospcode,name,prigov,type,org,region,provcode,prov,distcode,dist,subdistcode,subdist
10122,โรงพยาบาลส่งเสริมสุขภาพตำบลบองอ,รัฐบาล,โรงพยาบาลส่งเสริมสุขภาพตำบล,กระทรวงสาธารณสุข,12,96,นราธิวาส,9605,ระแงะ,960506,บองอ
09083,โรงพยาบาลส่งเสริมสุขภาพตำบลกะไหล,รัฐบาล,โรงพยาบาลส่งเสริมสุขภาพตำบล,กระทรวงสาธารณสุข,11,82,พังงา,8204,ตะกั่วทุ่ง,820403,กะไหล
04578,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านหนองนกเขียน  ต.หนองนกเขียน,รัฐบาล,โรงพยาบาลส่งเสริมสุขภาพตำบล,กระทรวงสาธารณสุข,8,41,อุดรธานี,4109,ศรีธาตุ,410905,หนองนกเขียน
04438,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านแท่น,รัฐบาล,ศูนย์บริการสาธารณสุข อปท.,องค์กรปกครองส่วนท้องถิ่น,7,40,ขอนแก่น,4018,ชนบท,401805,บ้านแท่น
11301,โรงพยาบาลบางเลน,รัฐบาล,โรงพยาบาลชุมชน,กระทรวงสาธารณสุข,5,73,นครปฐม,7305,บางเลน,730501,บางเลน
07333,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านปูเตอร์ ตำบลแม่กุ,รัฐบาล,โรงพยาบาลส่งเสริมสุขภาพตำบล,กระทรวงสาธารณสุข,2,63,ตาก,6306,แม่สอด,630602,แม่กุ
41320,บ้านอบอุ่น คลินิกเวชกรรม สาขาบางคูวัด,เอกชน,คลินิกเอกชน,เอกชน,4,13,ปทุมธานี,1301,เมืองปทุมธานี,130107,บางคูวัด
15001,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านเล่าลิ่ว,รัฐบาล,ศูนย์บริการสาธารณสุข อปท.,องค์กรปกครองส่วนท้องถิ่น,1,57,เชียงราย,5715,แม่ฟ้าหลวง,571502,แม่สลองใน
08588,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านหนองโพธิ์ ตำบลหนองชุมพล,รัฐบาล,โรงพยาบาลส่งเสริมสุขภาพตำบล,กระทรวงสาธารณสุข,5,76,เพชรบุรี,7602,เขาย้อย,760207,หนองชุมพล
04509,โรงพยาบาลส่งเสริมสุขภาพตำบลสร้างแป้น  ตำบลเชียงเพ็ง,รัฐบาล,โรงพยาบาลส่งเสริมสุขภาพตำบล,กระทรวงสาธารณสุข,8,41,อุดรธานี,4102,กุดจับ,410204,เชียงเพ็ง
05931,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านป่าแขม ตำบลแม่แวน,รัฐบาล,โรงพยาบาลส่งเสริมสุขภาพตำบล,กระทรวงสาธารณสุข,1,50,เชียงใหม่,5011,พร้าว,501109,แม่แวน
05617,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านสุขเกษม  ตำบลโพธิ์ตาก,รัฐบาล,โรงพยาบาลส่งเสริมสุขภาพตำบล,กระทรวงสาธารณสุข,8,48,นครพนม,4801,เมืองนครพนม,480115,โพธิ์ตาก
14929,คลินิกชุมชนอบอุ่นเทศบาลนครแม่สอด,รัฐบาล,ศูนย์บริการสาธารณสุข อปท.,องค์กรปกครองส่วนท้องถิ่น,2,63,ตาก,6306,แม่สอด,630601,แม่สอด
08657,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านบางสามแพรก,รัฐบาล,โรงพยาบาลส่งเสริมสุขภาพตำบล,กระทรวงสาธารณสุข,5,76,เพชรบุรี,7607,บ้านแหลม,760706,บางตะบูน
09156,โรงพยาบาลส่งเสริมสุขภาพตำบลท่าทองใหม่,รัฐบาล,ศูนย์บริการสาธารณสุข อปท.,องค์กรปกครองส่วนท้องถิ่น,11,84,สุราษฎร์ธานี,8402,กาญจนดิษฐ์,840201,ท่าทองใหม่
15235,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านหนองกระทู้  ,รัฐบาล,ศูนย์บริการสาธารณสุข อปท.,องค์กรปกครองส่วนท้องถิ่น,5,72,สุพรรณบุรี,7207,สองพี่น้อง,720713,หนองบ่อ
