จังหวัด,อำเภอ,ตำบล,Login Code
แพร่,เมืองแพร่,วังหงษ์,540113
แพร่,เมืองแพร่,แม่คำมี,540114
แพร่,เมืองแพร่,ทุ่งกวาว,540115
แพร่,เมืองแพร่,ท่าข้าม,540116
แพร่,เมืองแพร่,แม่ยม,540117
แพร่,เมืองแพร่,ช่อแฮ,540118
แพร่,เมืองแพร่,ร่องฟอง,540119
แพร่,เมืองแพร่,กาญจนา,540120
แพร่,ร้องกวาง,ร้องกวาง,540201
แพร่,ร้องกวาง,ร้องเข็ม,540204
แพร่,ร้องกวาง,น้ำเลา,540205
แพร่,ร้องกวาง,บ้านเวียง,540206
แพร่,ร้องกวาง,ทุ่งศรี,540207
แพร่,ร้องกวาง,แม่ยางตาล,540208
แพร่,ร้องกวาง,แม่ยางฮ่อ,540209
แพร่,ร้องกวาง,ไผ่โทน,540210
แพร่,ร้องกวาง,ห้วยโรง,540213
แพร่,ร้องกวาง,แม่ทราย,540214
แพร่,ร้องกวาง,แม่ยางร้อง,540215
แพร่,ลอง,ห้วยอ้อ,540301
แพร่,ลอง,บ้านปิน,540302
แพร่,ลอง,ต้าผามอก,540303
แพร่,ลอง,เวียงต้า,540304
แพร่,ลอง,ปากกาง,540305
แพร่,ลอง,หัวทุ่ง,540306
แพร่,ลอง,ทุ่งแล้ง,540307
แพร่,ลอง,บ่อเหล็กลอง,540308
แพร่,ลอง,แม่ปาน,540309
แพร่,สูงเม่น,สูงเม่น,540401
แพร่,สูงเม่น,น้ำชำ,540402
แพร่,สูงเม่น,หัวฝาย,540403
แพร่,สูงเม่น,ดอนมูล,540404
แพร่,สูงเม่น,บ้านเหล่า,540405
แพร่,สูงเม่น,บ้านกวาง,540406
แพร่,สูงเม่น,บ้านปง,540407
แพร่,สูงเม่น,บ้านกาศ,540408
แพร่,สูงเม่น,ร่องกาศ,540409
แพร่,สูงเม่น,สบสาย,540410
แพร่,สูงเม่น,เวียงทอง,540411
แพร่,สูงเม่น,พระหลวง,540412
แพร่,เด่นชัย,เด่นชัย,540501
แพร่,เด่นชัย,แม่จั๊วะ,540502
แพร่,เด่นชัย,ไทรย้อย,540503
แพร่,เด่นชัย,ห้วยไร่,540504
แพร่,เด่นชัย,ปงป่าหวาย,540505
แพร่,สอง,บ้านหนุน,540601
แพร่,สอง,บ้านกลาง,540602
แพร่,สอง,ห้วยหม้าย,540603
แพร่,สอง,เตาปูน,540604
แพร่,สอง,หัวเมือง,540605
แพร่,สอง,สะเอียบ,540606
แพร่,สอง,แดนชุมพล,540607
แพร่,สอง,ทุ่งน้าว,540608
แพร่,วังชิ้น,วังชิ้น,540701
แพร่,วังชิ้น,สรอย,540702
แพร่,วังชิ้น,แม่ป้าก,540703
แพร่,วังชิ้น,นาพูน,540704
แพร่,วังชิ้น,แม่พุง,540705
แพร่,วังชิ้น,ป่าสัก,540706
แพร่,วังชิ้น,แม่เกิ๋ง,540707
แพร่,หนองม่วงไข่,แม่คำมี,540801
แพร่,หนองม่วงไข่,หนองม่วงไข่,540802
แพร่,หนองม่วงไข่,น้ำรัด,540803
แพร่,หนองม่วงไข่,วังหลวง,540804
แพร่,หนองม่วงไข่,ตำหนักธรรม,540805
แพร่,หนองม่วงไข่,ทุ่งแค้ว,540806
น่าน,เมืองน่าน,ในเวียง,550101
น่าน,เมืองน่าน,บ่อ,550102
น่าน,เมืองน่าน,ผาสิงห์,550103
น่าน,เมืองน่าน,ไชยสถาน,550104
น่าน,เมืองน่าน,ถืมตอง,550105
น่าน,เมืองน่าน,เรือง,550106
น่าน,เมืองน่าน,นาชาว,550107
น่าน,เมืองน่าน,ดู่ใต้,550108
น่าน,เมืองน่าน,กองควาย,550109
น่าน,เมืองน่าน,บ่อสวก,550116
น่าน,เมืองน่าน,สะเนียน,550117
น่าน,แม่จริม,หนองแดง,550202
น่าน,แม่จริม,หมอเมือง,550203
น่าน,แม่จริม,น้ำพาง,550204
น่าน,แม่จริม,น้ำปาย,550205
น่าน,แม่จริม,แม่จริม,550206
น่าน,บ้านหลวง,บ้านฟ้า,550301
น่าน,บ้านหลวง,ป่าคาหลวง,550302
น่าน,บ้านหลวง,สวด,550303
น่าน,บ้านหลวง,บ้านพี้,550304
น่าน,นาน้อย,นาน้อย,550401
น่าน,นาน้อย,เชียงของ,550402
น่าน,นาน้อย,ศรีษะเกษ,550403
น่าน,นาน้อย,สถาน,550404
น่าน,นาน้อย,สันทะ,550405
น่าน,นาน้อย,บัวใหญ่,550406
น่าน,นาน้อย,น้ำตก,550407
น่าน,ปัว,ปัว,550501
น่าน,ปัว,แงง,550502
น่าน,ปัว,สถาน,550503
น่าน,ปัว,ศิลาแลง,550504
น่าน,ปัว,ศิลาเพชร,550505
น่าน,ปัว,อวน,550506
น่าน,ปัว,ไชยวัฒนา,550509
น่าน,ปัว,เจดีย์ชัย,550510
น่าน,ปัว,ภูคา,550511
น่าน,ปัว,สกาด,550512
น่าน,ปัว,ป่ากลาง,550513
น่าน,ปัว,วรนคร,550514
น่าน,ท่าวังผา,ริม,550601
น่าน,ท่าวังผา,ป่าคา,550602
น่าน,ท่าวังผา,ผาตอ,550603
น่าน,ท่าวังผา,ยม,550604
น่าน,ท่าวังผา,ตาลชุม,550605
น่าน,ท่าวังผา,ศรีภูมิ,550606
น่าน,ท่าวังผา,จอมพระ,550607
น่าน,ท่าวังผา,แสนทอง,550608
น่าน,ท่าวังผา,ท่าวังผา,550609
น่าน,ท่าวังผา,ผาทอง,550610
น่าน,เวียงสา,กลางเวียง,550701
น่าน,เวียงสา,ขึ่ง,550702
น่าน,เวียงสา,ไหล่น่าน,550703
น่าน,เวียงสา,ตาลชุม,550704
น่าน,เวียงสา,นาเหลือง,550705
น่าน,เวียงสา,ส้าน,550706
น่าน,เวียงสา,น้ำมวบ,550707
น่าน,เวียงสา,น้ำปั้ว,550708
น่าน,เวียงสา,ยาบหัวนา,550709
น่าน,เวียงสา,ปงสนุก,550710
